text,vulgar,threat,insult,neutral
ভাই এত টাকা ইনকাম করেও কোন লাভ হয় নাই । দুইটা পরটার সাথে মাত্র এক পিস মাংস !,0,0,0,1
লাথি খাইছি বইল্লাই ডিপ্রেশনে যাওয়ার সময় পাই নাই । স্যারেরা এত মারতো পড়া না পারলে,0,0,0,1
আমি ডরে বয়ফ্রেন্ডের সাথে এখন প্রেমের কথা কই না । সালাম দেই আর আল্লাহ্ হাফেজ বলি শুধু ।,0,0,0,1
দেব আর কি কি বলছেন ভাইয়া জানালে আপনার নিকট কৃতজ্ঞ থাকিব । ইতি আপনার পেইজ ফলোকারী একান্ত অনুগত ও বাধ্যগত ।,0,0,0,1
রাতুল এবং তৃষা করোনার এই সময়ে সুন্দরবনে যাওয়ার জন্য কে দিছে ভিসা । কারণ তোমরা রাজা এবং রানী তোমাদের কিছু হলে আমার চোখ ঝরবে পানি । আমরা প্রিয় নায়িকা পরীমনি দয়া করে সুন্দরবন থেকে ফিরে আসো এখুনি ।,0,0,0,1
আওয়ামী লীগ মানে বিনোদন সব পাগল আওয়ামী লীগ,0,0,1,0
বিয়ে হোক কিংবা নিয়োগ দুর্নীতি হোক কিংবা অপরাধ গভীর দৃষ্টিভঙ্গি দিয়ে খেয়াল করলে দেখবেন কোথাও না কোথাও মানবিক কারণ লুকায়িত থাকেই ।,0,0,0,1
আপনার কম্পিউটার বা ল্যাপটপের যেই চিপ আসে সেইটাও ইসরাইল থেকে ,0,0,0,1
দেশের একটি শীর্ষস্থানীয় শিল্প প্রতিষ্ঠানের এমডি কি ফটোক্রেডিট দিতে মানা করেছে ?,0,0,0,1
"এক বালিশে দুই মাথা, ফালু আর খালেদা ",0,0,0,1
এটার নিশ্চয়তা দিচ্ছি না যে নেক্সট এ আর বাশ দিবেনা তবে আমরা বলে দিতে পারি যেন মোটা বাশ গুলা আস্তে আস্তে ঢুকায় ।,1,0,0,0
একটা দলরে মদন পাইয়া কোটি কোটি মানুষের সামনে এভাবে এত্তোগুলা বাশ কিভাবে ঢুকালি ? এরকম একটা বুদাই দল কিভাবে এই মোটা মোটা আইক্কা ওয়ালা বাশের ব্যাথা সহ্য করবে,1,0,0,0
আপনি যে এতো উদার মনের মানুষ তা তো আগে জানতাম না,0,0,0,1
"লন্ডন বানাতে গিয়ে, বানিয়ে দিল ভেনিস রাস্তা দিয়ে হাঁটতে গেলেই ডুবে যাচ্ছে পেনিস ",1,0,0,0
আহারে দাম অনেক কম হলো ।,0,0,0,1
হিরো আলমের পক্ষে থেকে সমবেদনা,0,0,0,1
তুই আমার বাল । ক্রিকেট না খেলতে পারলে রিক্সা চালাইতি এখন অবৈধ এমপি হওয়া স্বপ্ন দেখে দেখে খেলাটাই বাল পারস না ।,1,0,1,0
এজন্য আমি ল্যাপটপ বেইচ্চা কটকটি কিনুম ।,0,0,0,1
দুই ইনিংসে বিশ্ব কুখ্যাত ওপেনার তামিমের মোট রান ছয় ।,0,0,1,0
চোখে কি কাজল ইউজ করসেন ভাই ,0,0,0,1
হ বাংলাদেশের চ্যানেলে তোর বাল চালাবে,1,0,0,0
আসলে করোনাকে আপনি যত বড় রোগই বলেন মূল কাজ হচ্ছে রোগটি আমরা সামাল দিবো কিভাবে সঠিক পন্থায় নাকি বেঠিক পন্থায় ?,0,0,0,1
আম্মুকে কাজে সাহায্য করতে গিয়ে থালাবাসন ভেঙে মাইর খেয়ে চলে আসছি ।,0,0,0,1
"চোটবেলায় হাসের যৌন মিলনকে মারামারি মনে ঢিল মারতাম, তাই তাদের অভিশাপে আজ আমি সিঙ্গেল ",1,0,0,0
